,Artist,Song,Days,T10,Pk,Total,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2357,Logic,Wrist,3,,154,967247,7qT7NUDywO7vNJNTNxqWiN,0.00793,0.851,205733,0.694,2.87e-06,9,0.0589,-5.642,0,0.256,139.978,4,0.503
2358,A$AP Rocky,Pharsyde,4,,117,967101,6J9FgTr3z44Bw6ABeVL415,0.0541,0.639,222333,0.56,0.752,9,0.131,-15.123,0,0.0844,130.005,4,0.499
2359,Jaden Smith,Icon,2,,189,966838,22nyEAEM29tcBRhukR089b,0.219,0.475,220996,0.823,0.0,0,0.474,-5.059,1,0.367,79.94,5,0.476
2360,The xx,Replica,2,,133,962401,4O4xuKdvJvl7HpFlYGwudS,0.468,0.623,249000,0.44,0.502,8,0.177,-10.934,1,0.0327,79.978,4,0.511
2361,Hayden James,Something About You,5,,158,959750,6MzuROznsagl5Szc8w3Smj,0.356,0.867,225181,0.603,0.0553,2,0.0765,-7.427,0,0.0637,114.977,4,0.677
2362,Otto Knows,Back Where I Belong,3,,152,956260,78W8wiUIlQ2SnWY9TVowKZ,0.0306,0.497,174203,0.865,0.0679,0,0.443,-3.19,1,0.0644,125.96,4,0.595
2363,Kendrick Lamar,untitled 06 | 06.30.2014.,3,,107,955352,4M2t7bP4Mq87mGMn0PObUX,0.0992,0.667,208013,0.558,6.89e-06,4,0.225,-11.341,0,0.0433,89.179,4,0.647
2364,Eagles,Hotel California,3,,82,953611,40riOy7x9W7GXjyGp4pjAv,0.00574,0.579,391376,0.508,0.000494,2,0.0575,-9.484,1,0.027,147.125,4,0.609
2365,Fifth Harmony,Like Mariah,5,,156,950988,3lao2enU6pehXrEsAR8Fdr,0.112,0.735,208187,0.77,0.0,4,0.129,-4.851,1,0.143,97.981,4,0.492
2366,Dami Im,Sound of Silence,3,,140,950034,2b9czDPSLTI88694CIqCy3,0.344,0.523,195480,0.818,0.0,4,0.098,-4.062,0,0.071,135.56,4,0.32
2367,Krewella,Somewhere to Run,5,,168,949542,7AeYomUuCNb965CWyfLTjK,0.21,0.507,222080,0.93,0.000455,3,0.362,-1.015,1,0.0803,111.899,4,0.568
2368,Young Thug,Floyd Mayweather,3,,177,949076,5ALc7rbru6QOLGodVSDocc,0.339,0.891,358507,0.491,0.0,8,0.296,-8.874,1,0.118,133.984,4,0.806
2369,21 Savage,Bad Business,2,,165,945684,2MnJoNVtf0pw7HUn3I1Tih,0.000985,0.856,162253,0.54,1.55e-05,6,0.0854,-9.729,0,0.373,158.05,4,0.387
2370,The xx,Performance,2,,142,945141,5UCsGZSezdlGA1bY3QMgXG,0.494,0.277,246013,0.313,0.00027,9,0.106,-9.413,0,0.0383,84.975,1,0.0582
2371,2 Chainz,Watch Out,4,,191,943323,22DKsoYFV5npPXmnPpXL7i,0.842,0.901,207813,0.509,0.0,8,0.0531,-6.777,0,0.492,129.924,4,0.544
2372,Foo Fighters,The Feast and The Famine,6,,115,940337,7tBhNYQ82aUiwir2cgXxUQ,5.58e-05,0.332,229560,0.906,0.000304,11,0.129,-4.683,0,0.105,173.639,4,0.497
2373,James Bay,Wild Love,1,,99,933223,6JnRLa50GuHzF0ucg9AGMI,0.0828,0.443,197413,0.608,0.000234,11,0.102,-6.708,0,0.0669,70.124,4,0.23
2374,Childish Gambino,Baby Boy,2,,137,933080,3X7xCWOmb7UdYJDGP4oNIx,0.123,0.529,382093,0.403,0.496,2,0.0647,-7.103,0,0.0349,199.928,3,0.723
2375,Kamferdrops,Jag trodde änglarna fanns,2,,194,929777,3qy7P1Vr6eGIwHP9DCUHwK,0.425,0.604,190463,0.892,0.00279,4,0.211,-4.55,1,0.161,110.026,4,0.615
2376,Dave,Wanna Know Remix,3,,182,929720,7bPLo5Fv7h15E2fW3g1mVQ,0.0741,0.717,199020,0.507,3.21e-05,4,0.241,-8.595,0,0.0445,100.017,4,0.198
2377,Tom Petty,Runnin' Down A Dream,1,,76,928840,6rdEEYHsLavlklAypD5cre,0.000451,0.453,262373,0.871,0.298,9,0.43,-12.004,1,0.0345,170.011,4,0.748
2378,Ella Fitzgerald,Frosty The Snowman,2,,106,925648,3MhbB5T6ZickGjX7Plty7x,0.733,0.579,131733,0.502,0.0,8,0.281,-7.57,1,0.0513,76.816,4,0.836
2379,Tove Lo,Influence,2,,96,920512,19868g2BstWqmZoqCSb91n,0.0964,0.764,224507,0.586,0.000224,5,0.104,-9.626,0,0.0506,104.98,4,0.336
2380,Disney Characters,This Is Halloween,2,,119,920308,63y2aL2dT6zzw8FOSLaNrp,0.779,0.669,196187,0.448,0.0,11,0.155,-15.442,0,0.0359,83.804,4,0.645
2381,Childish Gambino,3005,7,,178,919906,3Z2sglqDj1rDRMF5x0Sz2R,0.149,0.473,234213,0.461,0.0,6,0.0973,-6.474,0,0.333,165.985,4,0.615
2382,Meek Mill,Check,4,,125,919697,5vZDl7Jr6GmtJjnziKSBqN,0.000268,0.672,194463,0.573,0.0,1,0.109,-7.708,1,0.277,179.953,4,0.693
2383,Russ,Losin Control,2,,190,917308,4cxMGhkinTocPSVVKWIw0d,0.515,0.759,237507,0.245,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209
2384,Martin Tungevaag,Springfield,5,,191,913144,0njrmvVVWIrcEXkUA4MOO7,0.00634,0.754,178570,0.838,0.0,6,0.0644,-2.98,0,0.0647,127.983,4,0.118
2385,Lana Del Rey,Young And Beautiful,5,,155,911658,2nMeu6UenVvwUktBCpLMK9,0.271,0.307,236053,0.425,3.09e-05,11,0.11,-8.924,0,0.0372,108.693,4,0.136
2386,AC/DC,Back in Black,4,,133,910664,08mG3Y1vljYA6bvDt4Wqkj,0.011,0.31,255493,0.7,0.00965,9,0.0828,-5.678,1,0.047,188.386,4,0.763
2387,Metallica,Now That We’re Dead,2,,117,908437,2NBvvx52QAjipBnXvAekfs,9.63e-05,0.567,419075,0.946,0.0652,11,0.264,-3.815,0,0.0448,128.32,4,0.33
2388,Pabllo Vittar,K.O.,2,,175,906750,5zSiXA70xM4kuSt6qim6jl,0.505,0.689,155655,0.713,0.0,11,0.0846,-4.34,0,0.0398,155.04,4,0.922
2389,The Cranberries,Ode To My Family,1,,88,906509,1eQuRtkMEPhf2DGzpBVTE6,0.0472,0.367,271533,0.443,1.46e-06,7,0.344,-10.11,1,0.0235,93.93,4,0.149
2390,Chance The Rapper,All We Got,2,,175,900763,3ZLyt2ndLFBh148XRYjYYZ,0.308,0.531,203794,0.544,1.89e-06,0,0.0835,-8.615,0,0.462,131.921,4,0.398
2391,Big Sean,Inspire Me,2,,181,900202,7M62jxrvr7UJdo6DchAFf3,0.293,0.714,208307,0.674,0.0,5,0.262,-7.135,0,0.268,136.114,4,0.388
2392,SANNI,Että mitähän vittua,3,,150,899458,5jBcXbDNiRULaRhFV9sSfP,0.00044,0.568,239053,0.805,0.0105,1,0.471,-6.046,1,0.0658,101.012,4,0.469
2393,James Blunt,You're Beautiful,3,,150,896936,0vg4WnUWvze6pBOJDTq99k,0.633,0.675,209493,0.479,1.76e-05,0,0.088,-9.87,0,0.0278,81.998,4,0.454
2394,The Drifters,White Christmas,2,,177,896268,6Tw5gpHfFlR3mgtkBWXl2j,0.947,0.533,161747,0.103,0.000526,8,0.101,-14.832,1,0.0428,63.1,4,0.493
2395,Big Sean,Play No Games,4,,108,894640,3rsOs39rDAYxIOrDTHAgR9,0.0734,0.749,216653,0.701,0.0,1,0.216,-3.914,1,0.0513,81.479,4,0.351
2396,Tove Lo,Talking Body - Gryffin Remix,5,,166,889637,29OFl3fTW7STGa3z0W3MQF,0.0987,0.605,269493,0.896,0.117,7,0.363,-4.525,1,0.0315,114.998,4,0.371
2397,Maroon 5,Sugar - Remix,4,,105,886365,4tnnfGGLBYWwotE4Q8H5jf,0.0119,0.734,235480,0.787,0.0,1,0.098,-7.151,1,0.0578,120.006,4,0.692
2398,Kings of Leon,WALLS,2,,114,879791,0MYplMrSTCJ6WnTNqAOd1P,0.505,0.56,329667,0.32,0.472,8,0.11,-14.34,1,0.0313,82.511,4,0.107
2399,Coldplay,Yellow,3,,118,872993,3AJwUDP919kvQ9QcozQPxg,0.00239,0.429,266773,0.661,0.00013,11,0.234,-7.227,1,0.0281,173.365,4,0.285
2400,Mike WiLL Made-It,Nothing Is Promised,3,,196,870430,2SbxV7nqgjIwgyibuUl9w3,0.00859,0.767,170680,0.501,1.46e-06,8,0.101,-7.547,0,0.0923,135.031,4,0.145
2401,David Bowie,Moonage Daydream - 2012 Remastered Version,2,,80,869563,3ziCNz5vq8pEeRZjPElfYR,0.0408,0.556,280530,0.61,0.000266,11,0.0474,-11.227,0,0.035,144.092,4,0.736
2402,Tom Petty and the Heartbreakers,American Girl,1,,84,868276,7MRyJPksH3G2cXHN8UKYzP,0.448,0.55,214733,0.824,0.000127,2,0.366,-5.988,1,0.0334,114.512,4,0.777
2403,Kanye West,Siiiiiiiiilver Surffffeeeeer Intermission,3,,186,866401,1pz05pqk0kFHxDuIC0oCdH,0.984,0.761,56560,0.417,0.00011,9,0.105,-11.926,1,0.91,71.65,4,0.886
2404,J HUS,Did You See,2,,195,861907,6DXEZzM4wBa3EOl0NCNSvz,0.387,0.579,181413,0.579,0.0,11,0.17,-6.787,0,0.394,104.757,4,0.842
2405,Pitbull,Messin' Around,3,,190,854406,6rKEs1WbHJIi88UpHRhFLD,0.0157,0.576,223265,0.807,0.0,2,0.0338,-4.602,1,0.0454,158.002,4,0.765
2406,David Bowie,Queen Bitch - 1999 Remastered Version,2,,77,848090,7szCdhEyZ2xAEkVyZWS9uB,0.0019,0.577,195640,0.813,0.0,0,0.0681,-7.479,1,0.0324,137.493,4,0.962
2407,Britney Spears,Do You Wanna Come Over?,2,,117,847739,2xNrYyRQTz6hgTFb9KG1et,0.00618,0.751,203360,0.696,0.00258,4,0.107,-6.027,1,0.0657,121.0,4,0.446
2408,Migos,Movin' Too Fast,1,,123,844927,5B3I6RdYli0nmeS5IR4CcB,0.141,0.873,263983,0.577,0.0,1,0.0785,-7.264,0,0.188,131.066,4,0.183
2409,Chris Brown,Zero,4,,177,843042,0j4giTw6pwgbFEHwMm4VWe,0.0645,0.726,213876,0.792,0.0,1,0.0703,-4.64,0,0.0706,122.003,4,0.847
2410,blink-182,She's Out Of Her Mind,2,,95,834052,6EE19skJ32p58xihYj2Waa,0.00448,0.447,162720,0.967,0.0,0,0.487,-2.706,1,0.0793,179.991,4,0.606
2411,The Beatles,Help! - Remastered,3,,124,823890,7DD7eSuYSC5xk2ArU62esN,0.188,0.534,139560,0.725,0.0,6,0.0994,-7.576,0,0.0332,95.003,4,0.763
2412,Winterland Big Band,Christmas (Baby Please Come Home),3,,101,823216,7eDjU2MJYchXftOQO01969,0.114,0.406,254093,0.392,0.000146,1,0.0987,-14.266,1,0.0285,62.944,4,0.159
2413,Beck,Dreams,4,,143,821723,4mqVUkv3epcKid8O9tlgtl,0.00073,0.589,314320,0.956,0.051,1,0.139,-3.587,0,0.0406,113.996,4,0.751
2414,Sebastian Yatra,Traicionera - Remix,2,,193,821447,2webQDZmtGioeu3zUUi9We,0.0293,0.766,208720,0.747,0.0,1,0.38,-3.95,0,0.0619,91.06,4,0.856
2415,Disclosure,Nocturnal,3,,98,814434,5LeKQGydjyalQSpZ4NszNv,0.0192,0.679,404512,0.68,0.000158,2,0.128,-6.387,0,0.0371,103.002,4,0.264
2416,R. Kelly,Ignition (Remix),3,,198,811692,3zSCNTXI7Ed0PiidZVmzIe,0.0549,0.778,186040,0.549,0.0,1,0.0724,-6.144,1,0.0473,133.041,4,0.802
2417,5 Seconds of Summer,Permanent Vacation,3,,115,811652,691NxyycrqSWH5vZ19Jzm2,0.00217,0.543,205915,0.94,0.0,8,0.344,-4.078,1,0.0518,155.106,4,0.729
2418,Janelle Monáe,Make Me Feel,1,,123,802089,79GsUxLyzxgnN4I1E11dtO,0.122,0.865,194965,0.436,0.0,1,0.155,-5.756,1,0.186,115.019,4,0.629
2419,Linkin Park,Points Of Authority,1,,117,799820,5egqKwgK5r5rvGD1LrtR7J,0.0267,0.582,201547,0.96,0.0,8,0.28,-5.434,0,0.142,95.094,4,0.447
2420,ZAYN,MiNd Of MiNdd (Intro),2,,86,798978,2cvFLZPAQoGeQnIRPt2LHE,0.798,0.581,57320,0.32,0.0105,11,0.206,-8.807,0,0.0309,110.04,4,0.332
2421,Zac Brown Band,Homegrown,5,,150,798720,1qwnPVOIJjAFfCc40Etb1D,0.0189,0.717,205000,0.796,8.94e-05,6,0.19,-3.677,1,0.0303,105.017,4,0.942
2422,Justin Bieber,The Christmas Song (Chestnuts Roasting On An Open Fire),2,,156,797624,4Z0l8dIngsalL0QdCun5CE,0.48,0.251,215160,0.445,0.0,9,0.103,-9.564,0,0.0421,206.454,3,0.201
2423,Christina Perri,merry christmas darling,3,,155,797333,6brLwOYFXw7rkGOcLntcPZ,0.714,0.548,200240,0.291,0.000288,0,0.0963,-13.898,1,0.0271,75.948,4,0.169
2424,Pentatonix,Dance of the Sugar Plum Fairy,2,,142,796532,18FgkffvQN7dBgUKndmDhH,0.115,0.41,126893,0.369,0.0618,1,0.29,-10.24,0,0.0339,150.476,4,0.475
2425,Jake Owen,Real Life,4,,182,794439,5NUvj4WX2tAQGxOF4CWJ7I,0.00195,0.654,169827,0.749,0.0,1,0.0956,-5.383,0,0.0257,108.004,4,0.774
2426,Troye Sivan,The Good Side,1,,121,793989,5zZw8cn8WKoplKaeMPSvwi,0.418,0.424,268597,0.259,0.00247,2,0.354,-16.509,1,0.0531,165.755,3,0.316
2427,Kay Starr,The Man With The Bag,1,,141,793957,56dllQaFZBw3SPTiKZvqYH,0.642,0.674,160640,0.319,3.96e-06,7,0.169,-7.109,1,0.0764,70.057,4,0.747
2428,Huncho Jack,Best Man,1,,148,793833,2hIFuoXhzcZGvmdtSE35lc,0.00274,0.741,266879,0.673,5.85e-05,8,0.315,-4.654,1,0.062,107.084,4,0.163
2429,Sam Smith,Leave Your Lover,4,,124,792317,0fySyVgczjbjbxMwNrdwkp,0.945,0.443,188377,0.255,3.4e-06,4,0.104,-8.742,1,0.0388,142.436,4,0.402
2430,Justin Timberlake,Sauce,1,,123,791979,249c7UYQRwLb8tUykq8IwX,0.0598,0.727,245080,0.85,0.000109,1,0.312,-4.965,1,0.0401,113.019,4,0.801
2431,Justin Hurwitz,Mia & Sebastian’s Theme,2,,195,791359,1R17cgUv6HeQFa78dzqb7s,0.977,0.429,96893,0.188,0.903,9,0.145,-16.252,1,0.0568,97.382,3,0.184
2432,Sia,Helium (Sia vs. David Guetta & Afrojack),1,,138,790077,2ludbmtPoyCPe2K08fAlFl,0.0977,0.542,237372,0.587,0.0,4,0.2,-6.145,1,0.035,136.915,4,0.243
2433,Ed Sheeran,...Baby One More Time - Recorded at Spotify Studios NYC,1,,97,788216,4mJDfMcT7odIUjWlb2WO4L,0.189,0.792,177215,0.307,0.0,11,0.0834,-6.224,0,0.0522,104.511,4,0.631
2434,Linkin Park,A Place For My Head,1,,120,787506,5rAxhWcgFng3s570sGO2F8,0.0144,0.603,184640,0.908,0.0,11,0.671,-5.254,1,0.184,133.063,4,0.457
2435,Bastille,Send Them Off!,2,,124,786817,3qd8ToRNQhTPbuyDK9MDJf,0.119,0.608,200987,0.808,0.0,10,0.254,-3.457,0,0.0506,99.974,4,0.422
2436,HAIM,Want You Back,1,,106,785912,1ZeDWXJnkZOLOmbGEOPSMe,0.118,0.639,232667,0.851,0.0,0,0.451,-3.954,1,0.0498,112.988,4,0.395
2437,Muse,Thought Contagion,1,,117,785564,35zrlBOjpfDPMcZzglWOuV,0.00057,0.477,206098,0.747,5.36e-05,5,0.0885,-4.449,1,0.0382,140.013,4,0.339
2438,Rihanna,Sledgehammer,2,,111,784310,3tY79n1hkpT8Q6i9XuxVdC,0.495,0.364,211400,0.824,0.0,10,0.26,-3.099,1,0.107,131.451,4,0.433
2439,Kelly Clarkson,Christmas Eve - Recorded at Spotify Studios NYC,1,,165,780579,0ezxVlILGg3XiTJONE7PEn,0.0326,0.537,176425,0.834,0.0,5,0.416,-8.76,1,0.083,125.993,4,0.353
2440,A$AP Ferg,New Level,3,,194,780561,11BIoKDpTJHX5mZt6p566h,0.0566,0.526,267212,0.655,0.0,1,0.116,-4.208,0,0.326,121.127,4,0.156
2441,Thirty Seconds To Mars,Walk On Water,1,,114,779106,4U9arGcc4ATa7shChhLQP0,0.000115,0.494,188228,0.778,0.0,8,0.0904,-7.041,1,0.0359,139.963,4,0.406
2442,Miguel,Coffee (F***ing),4,,172,779098,5OFKWrKbS8iTIGxgjyHDzW,0.0165,0.543,314053,0.667,2.69e-05,8,0.15,-7.333,1,0.0633,162.067,4,0.196
2443,David Bowie,I Can't Give Everything Away,2,,93,775968,42bQZnfDGmejgB5elWY3QA,0.109,0.497,347280,0.93,0.0756,5,0.327,-7.024,1,0.0652,120.007,4,0.403
2444,George Ezra,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",1,,168,775162,7F9oCEKbqjN99cV5HpvYER,0.637,0.586,192459,0.32,0.00202,0,0.128,-12.788,1,0.0289,115.808,4,0.437
2445,Ofenbach,Katchi (Ofenbach vs. Nick Waterhouse),1,,140,773725,2NF8A7C6tICScdRaZ0BrEe,0.0261,0.837,151011,0.793,9.04e-05,11,0.0743,-5.048,0,0.0567,124.988,4,0.87
2446,ZAYN,INTERMISSION: fLoWer,2,,93,772949,6dq1fUiJe6BiBORZtb9TxZ,0.934,0.364,104240,0.161,0.0712,9,0.11,-18.356,1,0.0332,118.445,4,0.21
2447,Beck,Blue Moon,3,,83,770686,4gNErDjikE9QUQvkkqoB1S,0.178,0.687,242347,0.651,0.00879,0,0.149,-6.696,1,0.0255,119.937,4,0.514
2448,Linkin Park,Invisible,1,,125,770187,6OocN63GLU7NF0wHdewhID,0.0455,0.47,214347,0.74,0.0,11,0.091,-6.093,1,0.07,84.841,4,0.562
2449,Perry Como,Here We Come a-Caroling / We Wish You a Merry Christmas - Remastered,2,,145,769445,1Kcy7qSbf6un30zIkxGVew,0.944,0.577,98267,0.246,0.0,8,0.126,-11.543,1,0.101,95.685,3,0.691
2450,Justin Timberlake,Higher Higher,1,,135,769418,7GfhZZq8plOVTeqsDMbftc,0.149,0.658,258507,0.62,1.22e-05,6,0.157,-6.634,0,0.0517,89.955,4,0.522
2451,Foo Fighters,Arrows,1,,103,765715,6JSryEdVJTZq6YBn3wK2sn,0.000209,0.515,266187,0.917,0.000476,1,0.145,-7.312,1,0.0417,121.988,4,0.409
2452,Beyoncé,Flawless Remix,5,,130,763058,7I2amOVnwKIZj0tXz6Lz3E,0.252,0.645,234667,0.656,2.36e-05,8,0.575,-7.307,1,0.232,136.825,4,0.418
2453,Paramore,Forgiveness,1,,116,756742,74ABBu8osxqmuFOAKcWWpG,0.0611,0.768,219760,0.804,0.00511,2,0.0695,-7.351,1,0.0349,112.028,4,0.776
2454,Ugly God,Water,2,,197,755530,6HEIBHUirx1J0JkUD24szt,0.66,0.8,139674,0.297,0.000111,0,0.105,-13.1,0,0.407,140.051,4,0.213
2455,Michael Bublé,Winter Wonderland - Bonus Track,3,,169,752785,1GjQLnGAfpv3rWW1K9Ll8p,0.643,0.462,149453,0.474,0.0,8,0.0812,-5.938,1,0.0472,123.648,4,0.387
2456,Frank Ocean,Moon River,1,,131,749295,41cpvQ2GyGb2BRdIRSsTqK,0.877,0.24,188324,0.116,0.00092,0,0.1,-13.216,1,0.0329,77.349,3,0.0937
2457,Tove Lo,Disco Tits,1,,103,749205,2h9L3U6h3jnfOpIAj8E86H,0.0269,0.789,223777,0.748,0.000683,7,0.158,-6.465,1,0.0665,110.058,4,0.307
2458,Cliff Richard,Mistletoe And Wine,1,,176,745890,3AgiRs3oxc2dFh0CPUHXJs,0.69,0.498,245333,0.432,0.0,9,0.136,-14.392,1,0.0345,135.002,3,0.364
2459,5 Seconds of Summer,Broken Home,3,,158,745882,5TMjhlh25Oitlh3LBKdfMi,0.116,0.584,220709,0.627,0.0,10,0.107,-5.488,0,0.026,127.988,4,0.506
2460,5 Seconds of Summer,Waste The Night,3,,132,745370,0375PEO6HIwCHx5Y2sowQm,0.0144,0.286,266640,0.907,0.0,8,0.268,-4.741,1,0.113,75.64,4,0.261
2461,Linkin Park,From The Inside,1,,131,743887,60IkVf7UfQXmt5CwkpcX8a,0.042,0.466,173933,0.965,0.0,1,0.101,-2.597,0,0.0904,95.028,3,0.453
2462,David Bowie,Young Americans (2007 Remastered),2,,100,742559,2mAguyBQ2Xey2yOmwIpL3B,0.0568,0.469,316440,0.866,0.0,7,0.058,-7.788,1,0.0766,169.209,4,0.883
2463,J. Cole,Love Yourz,4,,129,741605,4gkl7QbQvBd3TM9PhlWFkI,0.609,0.502,211680,0.623,0.0,8,0.119,-8.812,1,0.441,75.555,1,0.399
2464,Bon Iver,22 (OVER S∞∞N),2,,160,740836,5oK98mpTJSU0iqLHN1hZ3y,0.972,0.298,168000,0.112,0.0823,1,0.0935,-15.765,1,0.0353,86.786,4,0.0972
2465,Bing Crosby,I'll Be Home For Christmas - Single Version,1,,154,738342,4RppWtszgz5gPVOKUQazCH,0.678,0.199,174614,0.205,0.00056,4,0.318,-12.732,0,0.0317,80.59,4,0.224
2466,Juan Gabriel,Abrázame Muy Fuerte,2,,116,738334,2nejvFyJeTDtMRP2nUMt0J,0.689,0.515,239427,0.387,0.0,4,0.126,-7.343,0,0.0567,135.739,4,0.312
2467,Jessie J,Burnin' Up,5,,181,735805,5O9WkrcIngJ6l3il6WrfbG,0.0484,0.76,220547,0.833,3.45e-06,4,0.727,-2.894,1,0.051,123.999,4,0.399
2468,Lady Gaga,Sinner's Prayer,2,,137,735077,7tDYKT2AT0RX6yOb7s8gNG,0.201,0.594,223387,0.716,0.000214,7,0.17,-7.285,1,0.0471,92.327,4,0.741
2469,Beck,Morning,3,,99,734134,65tH2GPMFCt8JtM2PM3MiX,0.473,0.552,319787,0.359,0.0545,4,0.126,-9.883,1,0.0254,113.581,4,0.268
2470,Kelly Clarkson,Love So Soft,1,,110,733078,0o7glLPfZgns8ZF14Wlpf7,0.00755,0.811,172599,0.596,1.15e-05,11,0.0588,-5.428,1,0.0621,130.03,4,0.673
2471,Bruno Mars,Calling All My Lovelies,2,,164,732810,6ObpR8ek44tvWefQRcSo8K,0.0392,0.662,250080,0.705,2.38e-06,1,0.105,-6.56,0,0.0399,159.996,4,0.865
2472,Migos,Work Hard,1,,161,729297,5UzUZULhZL8bW4BqI1ZNOF,0.0399,0.8,317881,0.68,0.0,8,0.136,-5.361,0,0.0616,147.99,4,0.341
2473,CHVRCHES,Get Out,1,,144,728706,5MbeIktglgTouqOHnVunxp,0.0011,0.482,231387,0.853,0.0498,3,0.229,-4.15,1,0.0331,162.058,4,0.196
2474,Perry Como,Here We Come a-Caroling / We Wish You a Merry Christmas,1,,156,727831,4LUAIXN6bpnEVaJZOLfuDt,0.978,0.571,94733,0.166,0.0,8,0.253,-16.883,1,0.0471,93.914,3,0.707
2475,Linkin Park,Runaway,1,,133,724948,6xtQ23d8GEXgcxyUKPtwc5,0.0142,0.636,183973,0.884,0.0,7,0.253,-4.743,1,0.0584,109.16,4,0.446
2476,Migos,Made Men,1,,163,723961,3XAWpSxJMPeIwxXc5g9en1,0.34,0.82,288024,0.724,0.0,5,0.23,-3.448,1,0.0435,154.965,4,0.279
2477,Justin Timberlake,Morning Light,1,,149,722801,3KnLHwhRhJGuQM822JVSoI,0.382,0.62,243040,0.497,0.0482,9,0.193,-9.585,0,0.119,155.908,4,0.55
2478,Birdy,Skinny Love,5,,189,722598,4RL77hMWUq35NYnPLXBpih,0.952,0.379,201080,0.29,0.00106,4,0.118,-8.485,1,0.051,166.467,4,0.169
2479,Tom Petty and the Heartbreakers,Learning To Fly,1,,110,722368,17S4XrLvF5jlGvGCJHgF51,0.204,0.659,242107,0.739,0.000564,0,0.365,-9.906,1,0.0287,116.728,4,0.937
2480,Linkin Park,Shadow Of The Day,1,,135,720882,2zjEMw9kkROEbAxIXk6Ivp,0.00654,0.29,289907,0.373,0.0242,11,0.106,-7.862,1,0.0313,109.903,4,0.0634
2481,John Denver,Rudolph the Red Nosed Reindeer,2,,70,720739,3IV8xIrnjv7TdJY6KUmdrD,0.758,0.77,103173,0.341,1.11e-06,0,0.112,-12.457,1,0.0376,89.324,4,0.849
2482,Motörhead,Ace Of Spades,2,,77,720329,47FyQCd3TYLrZ9TU6MPaWK,0.00247,0.324,166707,0.991,0.00895,6,0.104,-4.465,1,0.197,140.245,4,0.195
2483,J. Cole,Intro,4,,125,720145,7wARU4h85M0009ak3MiLOm,0.864,0.49,82613,0.303,0.000383,8,0.105,-14.768,0,0.422,62.818,4,0.0569
2484,Lana Del Rey,Honeymoon,3,,133,719222,4X5zaUdlRhvBWYnyQIKmH8,0.951,0.195,350059,0.276,0.00715,5,0.111,-13.328,0,0.0368,88.866,3,0.153
2485,Pink Floyd,"Side 1, Pt. 1: Things Left Unsaid",4,,102,718125,489fYYMIvUjY3KwKR4Wox0,0.957,0.134,264600,0.116,0.912,3,0.176,-23.447,1,0.0363,85.246,3,0.0325
2486,Beyoncé,XO,5,,165,717941,40xhyfAPDoMtv494MfPevP,0.171,0.47,215947,0.792,1.28e-06,0,0.313,-8.932,1,0.26,170.085,4,0.214
2487,Migos,Danger,1,,147,716349,0nhVrTiCGiGRCoZOJiWzm1,0.152,0.814,214587,0.743,0.0,9,0.163,-2.968,1,0.159,107.996,4,0.367
2488,Demi Lovato,Ruin The Friendship,1,,120,713290,4iyH6JZBZjk3htdJdZ6r51,0.138,0.772,233893,0.459,3.89e-05,8,0.105,-6.816,0,0.335,78.019,4,0.537
2489,Bring Me The Horizon,Follow You,3,,124,713133,6lFUdRItQEsEuD7dSINL47,0.0765,0.54,231107,0.661,0.0,3,0.125,-5.534,0,0.0381,90.012,4,0.506
2490,The Mowgli's,I'm Good,4,,173,712245,2kiJ5lZQZusgWwpqA7z2i1,0.00892,0.613,166920,0.923,0.0,0,0.149,-5.234,1,0.0691,96.043,4,0.669
2491,David Bowie,China Girl - 2002 Remastered Version,2,,117,711786,7Dy1LOaEeuYOEe5k17T3Rh,0.0155,0.646,257000,0.633,0.0282,7,0.107,-10.09,1,0.0274,134.357,4,0.874
2492,5 Seconds of Summer,Catch Fire,3,,144,711669,0heIYUsVP182PqyZ58yfc0,0.00874,0.635,207977,0.942,0.0,8,0.0721,-3.404,1,0.036,116.025,4,0.776
2493,Ed Sheeran,Kiss Me,2,,186,711434,0Tel1fmuCxEFV6wBLXsEdk,0.64,0.589,280853,0.227,0.00469,2,0.0248,-16.67,1,0.0498,74.993,4,0.182
2494,Bing Crosby,What Child Is This?/The Holly And The Ivy (Medley),1,,163,709405,6ScCr1C4VIFzulq8bP65mj,0.991,0.342,201333,0.18,0.0064,10,0.0987,-15.235,1,0.0321,108.354,3,0.215
2495,Chris Brown,Anyway,2,,104,708893,02yRHV9Cgk8CUS2fx9lKVC,0.0566,0.469,211413,0.664,1.58e-06,7,0.482,-7.16,1,0.121,124.746,4,0.248
2496,Panic! At The Disco,House Of Memories,3,,192,707103,2DgdHcjWmO3qd50RzuBLgZ,0.00272,0.506,208707,0.817,0.0,11,0.0486,-5.051,0,0.0335,109.952,4,0.506
2497,Eurythmics,Sweet Dreams (Are Made of This) - Remastered Version,1,,162,703283,1TfqLAPs4K3s2rJMoCokcS,0.227,0.692,216933,0.711,0.0,0,0.12,-7.498,0,0.0317,125.135,4,0.875
2498,Logic,Mos Definitely,1,,124,701734,53LkLW4k4w7EOayzvx70O9,0.0965,0.762,206293,0.872,0.0,10,0.121,-4.075,0,0.201,129.005,4,0.703
